year,state,state_po,candidate,party,writein,candidatevotes
2016,TENNESSEE,TN,"TRUMP, DONALD J.",REPUBLICAN,False,1522926
2016,TENNESSEE,TN,"CLINTON, HILLARY",DEMOCRAT,False,870696
2016,TENNESSEE,TN,,INDEPENDENT,False,100619
2016,TENNESSEE,TN,,,True,13790
2016,TEXAS,TX,"TRUMP, DONALD J.",REPUBLICAN,False,4685048
2016,TEXAS,TX,"CLINTON, HILLARY",DEMOCRAT,False,3877869
2016,TEXAS,TX,"JOHNSON, GARY",LIBERTARIAN,False,283493
2016,TEXAS,TX,"STEIN, JILL",GREEN,False,71559
2016,TEXAS,TX,,,True,51262
2016,UTAH,UT,"TRUMP, DONALD J.",REPUBLICAN,False,515212
2016,UTAH,UT,"CLINTON, HILLARY",DEMOCRAT,False,310675
2016,UTAH,UT,"MCMULLIN, EVAN",NO PARTY AFFILIATION,False,255061
2016,UTAH,UT,"JOHNSON, GARY",LIBERTARIAN,False,39609
2016,UTAH,UT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,8033
2016,UTAH,UT,"KOPITKE, KYLE KENLEY",INDEPENDENT AMERICAN,False,2733
2016,VERMONT,VT,"CLINTON, HILLARY",DEMOCRAT,False,178574
2016,VERMONT,VT,"TRUMP, DONALD J.",REPUBLICAN,False,95370
2016,VERMONT,VT,,,True,22900
2016,VERMONT,VT,"JOHNSON, GARY",LIBERTARIAN,False,10079
2016,VERMONT,VT,"STEIN, JILL",GREEN,False,6759
2016,VERMONT,VT,BLANK VOTE,,False,4575
2016,VERMONT,VT,"DE LA FUENTE, ROQUE """"ROCKY""""",INDEPENDENT,False,1064
2016,VERMONT,VT,VOID VOTE,,False,827
2016,VERMONT,VT,"LA RIVA, GLORIA ESTELLA",LIBERTY UNION PARTY,False,328
2016,VIRGINIA,VA,"CLINTON, HILLARY",DEMOCRAT,False,1981474
2016,VIRGINIA,VA,"TRUMP, DONALD J.",REPUBLICAN,False,1769444
2016,VIRGINIA,VA,"JOHNSON, GARY",LIBERTARIAN,False,118275
2016,VIRGINIA,VA,"MCMULLIN, EVAN",INDEPENDENT,False,54055
2016,VIRGINIA,VA,,,True,31871
2016,VIRGINIA,VA,"STEIN, JILL",GREEN,False,27639
2016,WASHINGTON,WA,"CLINTON, HILLARY",DEMOCRAT,False,1742719
2016,WASHINGTON,WA,"TRUMP, DONALD J.",REPUBLICAN,False,1221748
2016,WASHINGTON,WA,"JOHNSON, GARY",LIBERTARIAN,False,160880
2016,WASHINGTON,WA,,,True,107806
2016,WASHINGTON,WA,"STEIN, JILL",GREEN,False,58418
2016,WASHINGTON,WA,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,17624
2016,WASHINGTON,WA,"KENNEDY, ALYSON",SOCIALIST WORKERS,False,4308
2016,WASHINGTON,WA,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,False,3524
2016,WEST VIRGINIA,WV,"TRUMP, DONALD J.",REPUBLICAN,False,489372
2016,WEST VIRGINIA,WV,"CLINTON, HILLARY",DEMOCRAT,False,188795
2016,WEST VIRGINIA,WV,"JOHNSON, GARY",LIBERTARIAN,False,23005
2016,WEST VIRGINIA,WV,"STEIN, JILL",GREEN,False,8076
2016,WEST VIRGINIA,WV,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,3808
2016,WISCONSIN,WI,"TRUMP, DONALD J.",REPUBLICAN,False,1405285
2016,WISCONSIN,WI,"CLINTON, HILLARY",DEMOCRAT,False,1382537
2016,WISCONSIN,WI,"JOHNSON, GARY",LIBERTARIAN,False,106675
2016,WISCONSIN,WI,"STEIN, JILL",GREEN,False,31073
2016,WISCONSIN,WI,SCATTERING,,False,22765
2016,WISCONSIN,WI,,,True,12387
2016,WISCONSIN,WI,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,12163
2016,WISCONSIN,WI,"MOOREHEAD, MONICA",WORKERS WORLD PARTY,False,1771
2016,WISCONSIN,WI,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,False,1503
2016,WYOMING,WY,"TRUMP, DONALD J.",REPUBLICAN,False,174420
2016,WYOMING,WY,"CLINTON, HILLARY",DEMOCRAT,False,55974
2016,WYOMING,WY,"JOHNSON, GARY",LIBERTARIAN,False,13288
2016,WYOMING,WY,,,True,6905
2016,WYOMING,WY,,INDEPENDENT,False,3225
2016,WYOMING,WY,BLANK VOTE,,False,2662
2016,WYOMING,WY,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,2043
2016,WYOMING,WY,OVER VOTE,,False,279
2020,ALABAMA,AL,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,849625
2020,ALABAMA,AL,"TRUMP, DONALD J.",REPUBLICAN,False,1441171
2020,ALABAMA,AL,"JORGENSEN, JO",LIBERTARIAN,False,25177
2020,ALABAMA,AL,,,True,7313
2020,ALASKA,AK,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,153779
2020,ALASKA,AK,"TRUMP, DONALD J.",REPUBLICAN,False,189952
2020,ALASKA,AK,"JORGENSEN, JO",LIBERTARIAN,False,8898
2020,ALASKA,AK,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,False,319
2020,ALASKA,AK,"PIERCE, BROCK",INDEPENDENT,False,826
2020,ALASKA,AK,"JANOS, JAMES G. ""JESSE VENTURA""",GREEN,False,2674
2020,ALASKA,AK,"BLANKENSHIP, DON",CONSTITUTION PARTY,False,1128
2020,ALASKA,AK,,,True,1962
2020,ARIZONA,AZ,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1672144
2020,ARIZONA,AZ,"TRUMP, DONALD J.",REPUBLICAN,False,1661687
2020,ARIZONA,AZ,"JORGENSEN, JO",LIBERTARIAN,False,51466
2020,ARIZONA,AZ,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,True,191
2020,ARIZONA,AZ,"CUMMINGS, DANIEL CLYDE",CONSTITUTION PARTY,True,37
2020,ARIZONA,AZ,"SIMMONS, JADE",INDEPENDENT,True,237
2020,ARIZONA,AZ,"BODDIE, R. PRESIDENT",INDEPENDENT,True,14
2020,ARIZONA,AZ,"HAWKINS, HOWIE",GREEN,True,1558
2020,ARKANSAS,AR,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,False,1714
2020,ARKANSAS,AR,"BLANKENSHIP, DON",CONSTITUTION PARTY,False,2109
2020,ARKANSAS,AR,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,423933
2020,ARKANSAS,AR,"HAWKINS, HOWIE",GREEN,False,2981
2020,ARKANSAS,AR,"PIERCE, BROCK",INDEPENDENT,False,2142
2020,ARKANSAS,AR,"GAMMON, C. L.",INDEPENDENT,False,1476
2020,ARKANSAS,AR,"WEST, KANYE",INDEPENDENT,False,4100
2020,ARKANSAS,AR,"COLLINS, PHIL",INDEPENDENT,False,2813
2020,ARKANSAS,AR,"DE LA FUENTE, ROQUE """"ROCKY""""",INDEPENDENT,False,1322
2020,ARKANSAS,AR,"JORGENSEN, JO",LIBERTARIAN,False,13134
2020,ARKANSAS,AR,"MYERS, JOHN RICHARD",LIFE AND LIBERTY PARTY,False,1373
2020,ARKANSAS,AR,"TRUMP, DONALD J.",REPUBLICAN,False,760648
2020,ARKANSAS,AR,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,False,1337
2020,CALIFORNIA,CA,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,11110251
2020,CALIFORNIA,CA,"TRUMP, DONALD J.",REPUBLICAN,False,6006430
2020,CALIFORNIA,CA,"JORGENSEN, JO",LIBERTARIAN,False,187896
2020,CALIFORNIA,CA,"HAWKINS, HOWIE",GREEN,False,81030
2020,CALIFORNIA,CA,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN INDEPENDENT,False,60161
2020,CALIFORNIA,CA,"LA RIVA, GLORIA ESTELLA",PEACE & FREEDOM,False,51038
2020,CALIFORNIA,CA,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,True,2606
2020,CALIFORNIA,CA,"JANOS, JAMES G. ""JESSE VENTURA""",INDEPENDENT,True,612
2020,CALIFORNIA,CA,MARK CHARLES,INDEPENDENT,True,560
2020,CALIFORNIA,CA,"PIERCE, BROCK",INDEPENDENT,True,186
2020,CALIFORNIA,CA,JOSEPH KISHORE,INDEPENDENT,True,122
2020,COLORADO,CO,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1804353
2020,COLORADO,CO,"TRUMP, DONALD J.",REPUBLICAN,False,1364608
2020,COLORADO,CO,"JORGENSEN, JO",LIBERTARIAN,False,52461
2020,COLORADO,CO,"HAWKINS, HOWIE",GREEN,False,8987
2020,COLORADO,CO,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,False,1036
2020,COLORADO,CO,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,False,637
2020,COLORADO,CO,"PIERCE, BROCK",INDEPENDENT,False,573
2020,COLORADO,CO,"WEST, KANYE",INDEPENDENT,False,8090
2020,COLORADO,CO,"BLANKENSHIP, DON",CONSTITUTION PARTY,False,5062
2020,COLORADO,CO,"HAMMONS, BILL",UNITY PARTY,False,2731
2020,COLORADO,CO,"HUBER, BLAKE",APPROVAL VOTING PARTY,False,356
2020,COLORADO,CO,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,False,25516
2020,COLORADO,CO,"CHARLES, MARK",INDEPENDENT,False,2012
2020,COLORADO,CO,"COLLINS, PHIL",PROHIBITION PARTY,False,569
2020,COLORADO,CO,"HUNTER, PHIL",PROGRESSIVE PARTY,False,380
2020,COLORADO,CO,"JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM",INDEPENDENT,False,496
2020,COLORADO,CO,"KENNEDY, ALYSON",SOCIALIST WORKERS PARTY,False,355
2020,COLORADO,CO,"KISHORE, JOSEPH",SOCIALIST EQUALITY PARTY,False,197
2020,COLORADO,CO,"KOPITKE, KYLE KENLEY",INDEPENDENT AMERICAN PARTY,False,763
2020,COLORADO,CO,"MCHUGH, JOE",INDEPENDENT,False,615
2020,COLORADO,CO,"SCOTT, JORDAN ""CANCER""",INDEPENDENT,False,176
2020,COLORADO,CO,"CELLA, TODD",INDEPENDENT,False,5
2020,COLORADO,CO,"HOEFLING, TOM",NON-AFFILIATED,False,25
2020,CONNECTICUT,CT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1080832
2020,CONNECTICUT,CT,"TRUMP, DONALD J.",REPUBLICAN,False,714718
2020,CONNECTICUT,CT,"JORGENSEN, JO",LIBERTARIAN,False,20231
2020,CONNECTICUT,CT,"HAWKINS, HOWIE",GREEN,False,7539
2020,CONNECTICUT,CT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,True,220
2020,CONNECTICUT,CT,"CHARLES, MARK",INDEPENDENT,True,12
2020,CONNECTICUT,CT,"KLOJZY, JEFFREY J.",,True,1
2020,CONNECTICUT,CT,"WEINSTEIN, KARYNN KRILL",,True,2
2020,CONNECTICUT,CT,"WELLS, KASEY",NON-AFFILIATED,True,7
2020,CONNECTICUT,CT,"SIMMONS, MARY RUTH CARO",,True,3
2020,CONNECTICUT,CT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,True,14
2020,CONNECTICUT,CT,"HOWARD, SHAWN W.",,True,13
2020,CONNECTICUT,CT,"SIMMONS, JADE",INDEPENDENT,True,23
2020,CONNECTICUT,CT,"WEST, KANYE",INDEPENDENT,True,256
2020,DELAWARE,DE,"BELLAR, BARBARA",,True,8
2020,DELAWARE,DE,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,True,88
2020,DELAWARE,DE,"PIERCE, BROCK",INDEPENDENT,True,6
2020,DELAWARE,DE,"ROUSE, DEBORAH",,True,2
2020,DELAWARE,DE,"BALL, DENNIS ANDREW",,True,4
2020,DELAWARE,DE,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,True,15
2020,DELAWARE,DE,"SIMMONS, JADE",INDEPENDENT,True,29
2020,DELAWARE,DE,"WEST, KANYE",INDEPENDENT,True,170
2020,DELAWARE,DE,"WELLS, KASEY",NON-AFFILIATED,True,2
2020,DELAWARE,DE,"GIBSON, KATHRYN",,True,2
2020,DELAWARE,DE,"CHARLES, MARK",INDEPENDENT,True,9
2020,DELAWARE,DE,"WILLIAMS, MITCHELL",,True,3
2020,DELAWARE,DE,"BODDIE, R. PRESIDENT",INDEPENDENT,True,2
2020,DELAWARE,DE,"JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM",INDEPENDENT,True,3
2020,DELAWARE,DE,"HOWARD, SHAWN W.",,True,5
2020,DELAWARE,DE,"CELLA, TODD",INDEPENDENT,True,3
2020,DELAWARE,DE,"HOEFLING, TOM",NON-AFFILIATED,True,2
2020,DELAWARE,DE,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,296269
2020,DELAWARE,DE,"TRUMP, DONALD J.",REPUBLICAN,False,200604
2020,DELAWARE,DE,"JORGENSEN, JO",LIBERTARIAN,False,5001
2020,DELAWARE,DE,"HAWKINS, HOWIE",GREEN,False,2140
2020,DISTRICT OF COLUMBIA,DC,"BIDEN, JOSEPH R. JR",DEMOCRAT,True,317324
2020,DISTRICT OF COLUMBIA,DC,"TRUMP, DONALD J.",REPUBLICAN,True,18587
2020,DISTRICT OF COLUMBIA,DC,"JORGENSEN, JO",LIBERTARIAN,True,2037
2020,DISTRICT OF COLUMBIA,DC,"HAWKINS, HOWIE",DC STATEHOOD GREEN,True,1727
2020,DISTRICT OF COLUMBIA,DC,"LA RIVA, GLORIA ESTELLA",INDEPENDENT,True,856
2020,DISTRICT OF COLUMBIA,DC,,,True,3138
2020,DISTRICT OF COLUMBIA,DC,"PIERCE, BROCK",INDEPENDENT,False,694
2020,FLORIDA,FL,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,5297046
2020,FLORIDA,FL,"TRUMP, DONALD J.",REPUBLICAN,False,5668732
2020,FLORIDA,FL,"JORGENSEN, JO",LIBERTARIAN,False,70325
2020,FLORIDA,FL,"HAWKINS, HOWIE",GREEN,False,14722
2020,FLORIDA,FL,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,False,5713
2020,FLORIDA,FL,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,False,5967
2020,FLORIDA,FL,"HOWARD, SHAWN W.",,True,10
2020,FLORIDA,FL,"BLANKENSHIP, DON",CONSTITUTION PARTY,False,3903
2020,FLORIDA,FL,"WELLS, KASEY",NON-AFFILIATED,True,9
2020,FLORIDA,FL,"WALLS-WINDHAUSER, ANGELA",,True,3
2020,FLORIDA,FL,"SIMMONS, JADE",INDEPENDENT,True,182
2020,FLORIDA,FL,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,True,855
2020,FLORIDA,FL,"LABOCH, MICHAEL",,True,2
2020,GEORGIA,GA,"BELLAR, BARBARA",,True,11
2020,GEORGIA,GA,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,True,702
2020,GEORGIA,GA,"BYRNE, DAVID",,True,7
2020,GEORGIA,GA,"ROUSE, DEBORAH",,True,2
2020,GEORGIA,GA,"BLANKENSHIP, DON",CONSTITUTION PARTY,True,62
2020,GEORGIA,GA,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,True,160
2020,GEORGIA,GA,"HAWKINS, HOWIE",GREEN,True,1014
2020,GEORGIA,GA,"SIMMONS, JADE",INDEPENDENT,True,182
2020,GEORGIA,GA,"WELLS, KASEY",NON-AFFILIATED,True,7
2020,GEORGIA,GA,"GIBSON, KATHRYN",,True,3
2020,GEORGIA,GA,"COLLINS, LOREN",,True,12
2020,GEORGIA,GA,"CHARLES, MARK",INDEPENDENT,True,66
2020,GEORGIA,GA,"SHERRILL, PETER",,True,9
2020,GEORGIA,GA,"BODDIE, R. PRESIDENT",INDEPENDENT,True,9
2020,GEORGIA,GA,"JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM",INDEPENDENT,True,8
2020,GEORGIA,GA,"HOWARD, SHAWN W.",,True,6
2020,GEORGIA,GA,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2473634
2020,GEORGIA,GA,"TRUMP, DONALD J.",REPUBLICAN,False,2461855
2020,GEORGIA,GA,"JORGENSEN, JO",LIBERTARIAN,False,62230
2020,HAWAII,HI,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,366131
2020,HAWAII,HI,"TRUMP, DONALD J.",REPUBLICAN,False,196865
2020,HAWAII,HI,"JORGENSEN, JO",LIBERTARIAN,False,5540
2020,HAWAII,HI,"HAWKINS, HOWIE",GREEN,False,3823
2020,HAWAII,HI,"PIERCE, BROCK",AMERICAN SHOPPING PARTY,False,1184
2020,HAWAII,HI,"BLANKENSHIP, DON",CONSTITUTION PARTY,False,932
2020,HAWAII,HI,BLANK VOTES,,False,4928
2020,HAWAII,HI,OVERVOTES,,False,389
2020,IDAHO,ID,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,287022
2020,IDAHO,ID,"TRUMP, DONALD J.",REPUBLICAN,False,554120
2020,IDAHO,ID,"JORGENSEN, JO",LIBERTARIAN,False,16405
2020,IDAHO,ID,"HAWKINS, HOWIE",GREEN,True,408
2020,IDAHO,ID,"PIERCE, BROCK",INDEPENDENT,False,2809
2020,IDAHO,ID,"BLANKENSHIP, DON",CONSTITUTION PARTY,False,1887
2020,IDAHO,ID,"DE LA FUENTE, ROQUE """"ROCKY""""",INDEPENDENT,False,1492
2020,IDAHO,ID,"WEST, KANYE",INDEPENDENT,False,3633
2020,IDAHO,ID,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,True,50
2020,IDAHO,ID,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,True,164
2020,IDAHO,ID,"CELLA, TODD",INDEPENDENT,True,2
2020,IDAHO,ID,"FRANKLIN, CHRIS",,True,2
2020,IDAHO,ID,"HOEFLING, TOM",NON-AFFILIATED,True,8
2020,IDAHO,ID,"HOWARD, SHAWN W.",,True,5
2020,IDAHO,ID,"SIMMONS, JADE",INDEPENDENT,True,22
2020,ILLINOIS,IL,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,3471916
2020,ILLINOIS,IL,"TRUMP, DONALD J.",REPUBLICAN,False,2446892
2020,ILLINOIS,IL,"JORGENSEN, JO",LIBERTARIAN,False,66545
2020,ILLINOIS,IL,"HAWKINS, HOWIE",GREEN,False,30495
2020,ILLINOIS,IL,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,False,9549
2020,ILLINOIS,IL,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,False,8047
2020,ILLINOIS,IL,"FARNEY, JOHN",,True,85
2020,ILLINOIS,IL,"SIMMONS, JADE",INDEPENDENT,True,79
2020,ILLINOIS,IL,MARK CHARLES,INDEPENDENT,True,76
2020,ILLINOIS,IL,"WELLS, KASEY",NON-AFFILIATED,True,19
2020,ILLINOIS,IL,"BLANKENSHIP, DON",CONSTITUTION PARTY,True,19
2020,ILLINOIS,IL,"WILLIAMS JR., ANDY",,True,9
2020,ILLINOIS,IL,"BELLAR, BARBARA",,True,8
2020,ILLINOIS,IL,"KISHORE, JOSEPH",INDEPENDENT,True,6
2020,ILLINOIS,IL,"MCKEE, KEVIN",,True,5
2020,ILLINOIS,IL,"COLLINS, PHIL",INDEPENDENT,True,4
2020,ILLINOIS,IL,"STRUCK, JAMES TIMOTHY",,True,3
2020,ILLINOIS,IL,"ROUSE, DEBORAH",,True,2
2020,ILLINOIS,IL,"HIGGS, JEREMY",,True,2
2020,ILLINOIS,IL,"SIMMONS, MARY RUTH CARO",,True,2
2020,INDIANA,IN,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1242417
2020,INDIANA,IN,"TRUMP, DONALD J.",REPUBLICAN,False,1729520
2020,INDIANA,IN,"JORGENSEN, JO",LIBERTARIAN,False,59233
2020,INDIANA,IN,"HAWKINS, HOWIE",GREEN,True,989
2020,INDIANA,IN,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,True,894
2020,INDIANA,IN,"HOWARD, SHAWN W.",,True,24
2020,INDIANA,IN,"MCCRAY, VALERIE",,True,18
2020,INDIANA,IN,"SCHRINER, JOE",,True,14
2020,INDIANA,IN,JOHNSON JR. JAMES L.,,True,6
2020,INDIANA,IN,"ROUSE, DEBORAH",,True,5
2020,INDIANA,IN,"WILLIAMS, MITCHELL",,True,5
2020,INDIANA,IN,"STRIED, CHRISTOPHER",,True,3
2020,INDIANA,IN,"F, RANDALL",,True,2
2020,INDIANA,IN,"WELLS, KASEY",NON-AFFILIATED,True,2
2020,IOWA,IA,"TRUMP, DONALD J.",REPUBLICAN,False,897673
2020,IOWA,IA,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,759062
2020,IOWA,IA,"DE LA FUENTE, ROQUE """"ROCKY""""",INDEPENDENT,False,1083
2020,IOWA,IA,"BLANKENSHIP, DON",CONSTITUTION PARTY,False,1708
2020,IOWA,IA,"KING, RICKI SUE",GENEOLOGY KNOW YOUR FAMILY HISTORY PARTY,False,547
2020,IOWA,IA,"HAWKINS, HOWIE",GREEN,False,3076
2020,IOWA,IA,"JORGENSEN, JO",LIBERTARIAN,False,19638
2020,IOWA,IA,"PIERCE, BROCK",INDEPENDENT,False,545
2020,IOWA,IA,"WEST, KANYE",INDEPENDENT,False,3211
2020,IOWA,IA,,,True,4338
2020,IOWA,IA,UNDERVOTES,,False,6615
2020,IOWA,IA,OVERVOTES,,False,2646
2020,KANSAS,KS,"TRUMP, DONALD J.",REPUBLICAN,False,771407
2020,KANSAS,KS,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,570324
2020,KANSAS,KS,"JORGENSEN, JO",LIBERTARIAN,False,30575
2020,KENTUCKY,KY,"TRUMP, DONALD J.",REPUBLICAN,False,1326647
2020,KENTUCKY,KY,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,772475
2020,KENTUCKY,KY,"JORGENSEN, JO",LIBERTARIAN,False,26235
2020,KENTUCKY,KY,"WEST, KANYE",INDEPENDENT,False,6484
2020,KENTUCKY,KY,"PIERCE, BROCK",INDEPENDENT,False,3600
2020,KENTUCKY,KY,"HAWKINS, HOWIE",GREEN,True,717
2020,KENTUCKY,KY,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,True,409
2020,KENTUCKY,KY,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,True,99
2020,KENTUCKY,KY,"CHARLES, MARK",INDEPENDENT,True,44
2020,KENTUCKY,KY,"SIMMONS, JADE",INDEPENDENT,True,30
2020,KENTUCKY,KY,"HOEFLING, TOM",NON-AFFILIATED,True,21
2020,KENTUCKY,KY,"HOWARD, SHAWN W.",,True,10
2020,KENTUCKY,KY,"BODDIE, R. PRESIDENT",INDEPENDENT,True,8
2020,KENTUCKY,KY,"WELLS, KASEY",NON-AFFILIATED,True,2
2020,KENTUCKY,KY,"STEVENS, TIMOTHY ALLEN",,True,2
2020,LOUISIANA,LA,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,856035
2020,LOUISIANA,LA,"JORGENSEN, JO",LIBERTARIAN,False,21646
2020,LOUISIANA,LA,"TRUMP, DONALD J.",REPUBLICAN,False,1255777
2020,LOUISIANA,LA,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,False,2498
2020,LOUISIANA,LA,JADE SIMMONS,BECOMING ONE NATION,False,1627
2020,LOUISIANA,LA,"BODDIE, R. PRESIDENT",C.U.P,False,1126
2020,LOUISIANA,LA,"BLANKENSHIP, DON",CONSTITUTION PARTY,False,861
2020,LOUISIANA,LA,"PIERCE, BROCK",FREEDOM AND PROSPERITY,False,750
2020,LOUISIANA,LA,"HOEFLING, TOM","LIFE , LIBERTY, CONSTITUTION",False,669
2020,LOUISIANA,LA,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,False,988
2020,LOUISIANA,LA,"KENNEDY, ALYSON",SOCIALIST WORKERS PARTY,False,537
2020,LOUISIANA,LA,"WEST, KANYE",THE BIRTHDAY PARTY,False,4898
2020,LOUISIANA,LA,"HAMMONS, BILL",UNITY PARTY,False,663
2020,MAINE,ME,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,435073
2020,MAINE,ME,"JORGENSEN, JO",LIBERTARIAN,False,14153
2020,MAINE,ME,"TRUMP, DONALD J.",REPUBLICAN,False,360738
2020,MAINE,ME,"HAWKINS, HOWIE",GREEN,False,8231
2020,MAINE,ME,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,False,1184
2020,MAINE,ME,,,True,88
2020,MAINE,ME,BLANK VOTES,,False,8845
2020,MARYLAND,MD,"TRUMP, DONALD J.",REPUBLICAN,False,976415
2020,MARYLAND,MD,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1985024
2020,MARYLAND,MD,"JORGENSEN, JO",LIBERTARIAN,False,33489
2020,MARYLAND,MD,"HAWKINS, HOWIE",GREEN,False,15800
2020,MARYLAND,MD,"SEGAL, JEROME M.",BREAD AND ROSES,False,5885
2020,MARYLAND,MD,"BALL, DENNIS ANDREW",,True,9
2020,MARYLAND,MD,"BELLAR, BARBARA",,True,24
2020,MARYLAND,MD,"BODDIE, R. PRESIDENT",INDEPENDENT,True,5
2020,MARYLAND,MD,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,True,796
2020,MARYLAND,MD,"CELLA, TODD",INDEPENDENT,True,12
2020,MARYLAND,MD,"CHARLES, MARK",INDEPENDENT,True,31
2020,MARYLAND,MD,"COLLINS, PHIL",INDEPENDENT,True,11
2020,MARYLAND,MD,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,True,27
2020,MARYLAND,MD,"HOEFLING, TOM",NON-AFFILIATED,True,12
2020,MARYLAND,MD,"HOWARD, SHAWN W.",,True,21
2020,MARYLAND,MD,"LEE, JOHNSON",,True,2
2020,MARYLAND,MD,"PIERCE, BROCK",INDEPENDENT,True,17
2020,MARYLAND,MD,"ROUSE, DEBORAH",,True,7
2020,MARYLAND,MD,"SHERRILL, PETER",,True,4
2020,MARYLAND,MD,"SIMMONS, JADE",BECOMING ONE NATION,True,132
2020,MARYLAND,MD,"WELLS, KASEY",NON-AFFILIATED,True,6
2020,MARYLAND,MD,"WEST, KANYE",THE BIRTHDAY PARTY,True,1118
2020,MARYLAND,MD,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,True,126
2020,MARYLAND,MD,"RALEY, ALBERT",,,33
2020,MARYLAND,MD,"SCHAWLB, BENJAMIN",,,4
2020,MARYLAND,MD,,,,18046
2020,MASSACHUSETTS,MA,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2382203
2020,MASSACHUSETTS,MA,"TRUMP, DONALD J.",REPUBLICAN,False,1167203
2020,MASSACHUSETTS,MA,"JORGENSEN, JO",LIBERTARIAN,False,47014
2020,MASSACHUSETTS,MA,"HAWKINS, HOWIE",GREEN-RAINBOW,False,18659
2020,MASSACHUSETTS,MA,BLANK VOTES,,False,26604
2020,MASSACHUSETTS,MA,,,True,16328
2020,MICHIGAN,MI,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2804041
2020,MICHIGAN,MI,"TRUMP, DONALD J.",REPUBLICAN,False,2649853
2020,MICHIGAN,MI,"JORGENSEN, JO",LIBERTARIAN,False,60382
2020,MICHIGAN,MI,"BLANKENSHIP, DON",US TAXPAYERS PARTY,False,7236
2020,MICHIGAN,MI,"HAWKINS, HOWIE",GREEN,False,13719
