date,delay,destination,distance,Distance,origin
3/2/2001 09:45,-5,AMA,,324,DAL
2/7/2001 13:28,10,BUR,,223,LAS
2/17/2001 07:25,-4,SJC,,308,LAX
1/15/2001 19:30,4,HOU,239,,DAL
3/8/2001 12:44,76,PHX,370,,LAX
1/14/2001 07:10,-10,PVD,108,,ISP
1/19/2001 07:55,12,BWI,,220,ISP
3/18/2001 12:03,33,TPA,197,,FLL
2/11/2001 18:46,31,LAS,,1140,MCI
2/9/2001 20:50,95,HOU,,148,AUS
3/2/2001 10:10,8,JAX,,513,MSY
2/20/2001 18:30,-6,LAX,337,,OAK
2/9/2001 20:14,66,STL,687,,HOU
3/8/2001 17:15,12,HOU,,670,BNA
1/16/2001 13:18,160,PHX,,621,SJC
2/19/2001 06:20,-7,PHX,,651,SFO
1/18/2001 07:10,-15,SFO,,651,PHX
3/2/2001 13:25,-15,LAX,677,,ABQ
3/17/2001 18:31,31,HOU,239,,DAL
2/1/2001 13:16,2,PHX,,328,ABQ
3/9/2001 14:28,0,SLC,422,,RNO
3/23/2001 09:40,-1,PDX,479,,SMF
2/7/2001 17:55,-5,BNA,177,,BHM
3/18/2001 14:43,8,LAX,,370,PHX
2/21/2001 10:15,0,SMF,,389,ONT
2/19/2001 10:00,-4,ABQ,1670,,BWI
2/11/2001 10:00,-6,LAS,,223,BUR
2/18/2001 19:55,-10,MSY,437,,DAL
2/9/2001 06:30,-5,HOU,,303,MSY
1/14/2001 08:00,-20,MCO,,972,ISP
1/27/2001 11:45,70,SAN,,258,LAS
3/28/2001 06:45,-4,ABQ,,328,PHX
3/22/2001 14:00,10,BNA,,491,MCI
2/25/2001 14:20,0,STL,,440,DTW
3/21/2001 16:20,12,LAS,197,,ONT
1/11/2001 11:50,-1,ISP,,220,BWI
2/10/2001 13:35,-18,SEA,,689,SLC
2/4/2001 18:40,-10,BWI,,888,JAN
1/25/2001 18:55,1,ELP,,562,DAL
1/13/2001 17:00,0,HOU,,303,MSY
1/22/2001 11:25,6,PHX,,507,SLC
1/29/2001 13:00,-5,ONT,361,,OAK
3/11/2001 17:08,-2,LAX,677,,ABQ
3/3/2001 09:13,0,LAS,520,,BOI
1/3/2001 21:50,17,SDF,,495,BWI
3/11/2001 10:35,5,SEA,,224,GEG
3/27/2001 19:20,-5,DAL,,181,OKC
2/4/2001 07:00,-7,LAS,,256,PHX
1/9/2001 18:30,-13,TPA,972,,SAT
1/30/2001 16:45,25,BWI,,611,MDW
1/17/2001 10:45,-4,PVD,,108,ISP
1/16/2001 15:50,-1,CLE,307,,MDW
1/31/2001 19:40,-4,SMF,647,,PHX
2/21/2001 17:15,17,ONT,,325,PHX
1/24/2001 11:40,33,ELP,,223,ABQ
3/13/2001 16:30,21,DAL,,319,MAF
3/14/2001 17:30,6,LAS,,256,PHX
2/22/2001 22:09,54,SFO,,447,SAN
3/28/2001 06:30,5,SEA,,224,GEG
3/3/2001 13:15,-8,SEA,224,,GEG
1/22/2001 08:45,-12,HOU,,670,BNA
3/16/2001 17:12,10,LAS,,236,LAX
1/22/2001 07:45,0,BWI,,283,BDL
1/24/2001 10:00,-20,MDW,,1521,LAS
1/8/2001 11:50,3,MDW,423,,OMA
3/14/2001 15:20,-4,STL,,880,MCO
3/31/2001 12:35,-3,BHM,,570,HOU
3/31/2001 11:10,31,SEA,,671,OAK
1/21/2001 19:40,-8,DAL,296,,LIT
2/20/2001 17:10,12,LAX,,337,OAK
3/4/2001 06:25,-6,LAX,,451,TUS
1/11/2001 16:21,0,MSY,,303,HOU
3/25/2001 16:35,0,MCI,,405,MDW
3/6/2001 16:25,21,BWI,,883,PBI
2/24/2001 10:10,-10,BWI,495,,SDF
2/11/2001 19:13,22,BUR,,296,SJC
2/17/2001 13:55,-15,SMF,,373,LAX
1/27/2001 18:04,19,ONT,,325,PHX
1/7/2001 16:39,0,LIT,,296,DAL
3/22/2001 21:15,-1,CLE,487,,STL
3/19/2001 08:00,-5,HOU,,239,DAL
3/6/2001 11:08,10,STL,,440,DTW
3/11/2001 12:20,16,ONT,,197,LAS
3/3/2001 19:35,2,LAS,,365,TUS
1/16/2001 10:30,8,MCI,,405,MDW
1/25/2001 07:55,-2,SAT,192,,HOU
2/18/2001 17:15,-6,MDW,405,,MCI
1/5/2001 08:23,1,BNA,,1588,LAS
3/11/2001 17:15,-6,BNA,,484,JAX
2/22/2001 06:45,0,PHX,,647,SMF
2/4/2001 11:35,-3,CLE,487,,STL
1/27/2001 17:45,-10,BWI,,255,RDU
3/3/2001 19:05,-18,STL,,251,MDW
3/3/2001 16:00,-11,STL,,251,MDW
1/23/2001 11:55,12,SJC,,188,RNO
3/9/2001 11:15,-2,BNA,,448,CLE
3/18/2001 07:25,-7,LAS,758,,AMA
1/24/2001 09:10,0,DAL,293,,LBB
2/14/2001 10:10,-10,LBB,,341,AUS
1/30/2001 10:25,0,DAL,,237,TUL
2/7/2001 22:10,-13,BDL,,283,BWI
1/7/2001 08:30,-8,DAL,,239,HOU
1/27/2001 18:27,27,HOU,,239,DAL
3/15/2001 18:27,6,SNA,,371,OAK
1/19/2001 21:30,-3,DAL,,239,HOU
3/5/2001 05:30,-6,PHX,,325,ONT
3/26/2001 12:20,-2,ONT,197,,LAS
3/11/2001 21:00,61,LAX,,236,LAS
3/9/2001 18:15,-25,ALB,1073,,MCO
3/23/2001 19:35,-10,LAS,,368,SLC
3/21/2001 17:35,18,BOI,,520,LAS
1/19/2001 21:10,45,MCO,,787,BWI
1/28/2001 16:30,0,MCO,,178,FLL
3/7/2001 20:20,0,BDL,,283,BWI
3/19/2001 08:30,-2,LAX,337,,OAK
2/4/2001 23:10,0,PHX,,256,LAS
1/4/2001 08:55,-7,HRL,,233,SAT
2/27/2001 12:25,17,LAX,,373,SMF
2/21/2001 11:06,5,SAN,,636,ELP
1/5/2001 17:05,-3,DAL,217,,IAH
1/28/2001 22:20,-7,SMF,,480,SAN
1/11/2001 16:05,0,BNA,,616,MCO
2/14/2001 08:15,5,PHX,1020,,HOU
2/9/2001 07:35,-3,SDF,271,,MDW
1/29/2001 10:10,-18,SEA,,1107,PHX
2/14/2001 18:05,10,HRL,276,,HOU
1/14/2001 09:05,-1,SAT,,192,HOU
1/29/2001 16:52,44,BWI,,663,JAX
1/24/2001 05:30,-17,OAK,337,,LAX
1/7/2001 19:55,-5,MDW,271,,SDF
2/10/2001 17:25,20,LAS,,2106,BWI
3/19/2001 23:07,87,AUS,189,,DAL
3/7/2001 15:55,14,GEG,,224,SEA
3/8/2001 10:42,28,STL,,251,MDW
2/18/2001 10:40,37,SMF,,605,SEA
2/11/2001 14:52,16,LAX,,236,LAS
2/14/2001 13:59,20,FLL,,197,TPA
1/13/2001 19:08,3,BWI,,663,JAX
3/20/2001 13:15,-10,BWI,,288,ALB
2/16/2001 10:05,-3,BHM,321,,MSY
3/7/2001 14:35,-27,BWI,1864,,SLC
1/31/2001 12:50,0,PDX,,762,LAS
1/5/2001 11:44,10,SLC,588,,OAK
2/27/2001 13:25,-13,CLE,,448,BNA
3/9/2001 08:30,-7,CMH,802,,MCO
3/31/2001 14:35,-9,SMF,389,,ONT
2/24/2001 20:15,-18,TPA,180,,JAX
1/12/2001 11:20,-8,IAH,,217,DAL
1/5/2001 17:40,-2,HOU,,1235,LAS
2/12/2001 07:50,30,LAX,,1797,BNA
2/15/2001 07:25,-2,LAX,308,,SJC
3/11/2001 18:05,8,SAN,,417,SJC
1/24/2001 18:15,64,BWI,,377,MHT
2/7/2001 06:30,-2,BNA,,588,BWI
1/20/2001 16:05,-4,RNO,,564,SEA
1/4/2001 07:30,-4,OAK,,337,LAX
3/4/2001 22:43,56,MDW,,395,BNA
2/12/2001 12:36,48,MSY,,1671,LAX
2/12/2001 15:45,35,OAK,,337,LAX
3/6/2001 10:57,19,PHX,1444,,MDW
1/23/2001 12:30,7,PHX,347,,ELP
2/7/2001 12:40,-12,BNA,484,,JAX
2/14/2001 15:00,8,BWI,281,,BUF
3/28/2001 07:40,0,PHX,,347,ELP
3/21/2001 17:00,16,ONT,,197,LAS
1/29/2001 15:15,-5,LAS,236,,LAX
3/29/2001 19:50,10,LAS,,258,SAN
3/16/2001 13:00,-2,ONT,,361,OAK
3/8/2001 13:31,121,SMF,647,,PHX
1/8/2001 06:30,2,PHX,,304,SAN
2/9/2001 12:55,-18,AUS,872,,PHX
3/4/2001 18:55,4,MDW,,405,MCI
2/23/2001 21:50,85,SAT,,843,PHX
2/16/2001 10:20,-1,OKC,833,,PHX
3/22/2001 11:14,0,MDW,611,,BWI
1/30/2001 16:18,-1,PHX,,507,SLC
3/8/2001 06:30,4,SEA,224,,GEG
2/2/2001 07:00,-5,MDW,,307,CLE
1/9/2001 23:10,-6,MDW,251,,STL
2/14/2001 13:10,42,SAN,304,,PHX
3/18/2001 16:30,24,HOU,,239,DAL
2/1/2001 16:35,3,MCI,405,,MDW
3/6/2001 10:30,5,OAK,361,,ONT
3/16/2001 18:03,37,STL,229,,IND
3/4/2001 18:15,58,OMA,,1099,LAS
1/16/2001 06:55,-5,SNA,,342,SJC
2/14/2001 12:30,63,CLE,,487,STL
1/25/2001 21:50,35,SAN,,258,LAS
2/9/2001 08:55,-1,HRL,,233,SAT
1/15/2001 17:10,42,RNO,180,,OAK
3/25/2001 08:55,-7,HOU,,303,MSY
2/22/2001 19:49,66,RNO,,345,LAS
2/7/2001 16:05,2,SMF,,358,BUR
3/25/2001 07:00,-7,SAN,,304,PHX
3/9/2001 12:15,0,MCI,718,,ABQ
3/21/2001 12:40,10,SAN,,480,SMF
1/23/2001 17:25,5,MDW,423,,OMA
2/16/2001 07:10,14,SMF,605,,SEA
1/13/2001 15:40,-2,HOU,,148,AUS
3/31/2001 17:48,40,LAX,337,,OAK
1/8/2001 19:20,-2,OAK,588,,SLC
3/12/2001 09:15,-8,TPA,829,,CMH
3/12/2001 17:00,-11,OAK,337,,LAX
3/3/2001 20:12,-1,SLC,368,,LAS
3/23/2001 09:30,0,MDW,,271,SDF
3/8/2001 06:30,0,DAL,217,,IAH
1/28/2001 21:00,23,SJC,,296,BUR
3/19/2001 18:48,8,LAS,,197,ONT
1/1/2001 17:35,-1,ELP,,295,LBB
2/24/2001 17:25,-4,BHM,570,,HOU
3/14/2001 20:05,10,DAL,217,,IAH
3/18/2001 17:53,-1,PHX,,328,ABQ
1/31/2001 08:15,-7,DAL,,217,IAH
3/5/2001 17:00,-2,BWI,,495,SDF
1/11/2001 11:05,122,LAS,407,,OAK
2/27/2001 10:50,3,MDW,,229,DTW
3/19/2001 13:35,-5,SEA,,671,OAK
1/10/2001 17:45,-12,MCO,,587,JAN
1/20/2001 14:35,2,BWI,255,,RDU
1/18/2001 13:10,14,HOU,,1020,PHX
3/31/2001 12:30,0,SNA,,342,SJC
2/21/2001 11:15,-5,JAN,,666,MDW
2/15/2001 11:50,3,DAL,189,,AUS
1/30/2001 11:45,-8,BNA,,670,HOU
1/30/2001 06:30,-3,DAL,189,,AUS
2/2/2001 07:00,0,HOU,303,,MSY
3/29/2001 10:35,12,SEA,224,,GEG
1/29/2001 08:40,2,MCI,1236,,MHT
2/25/2001 18:55,-5,MDW,405,,MCI
2/28/2001 17:45,-8,BWI,,787,MCO
2/22/2001 19:30,-5,STL,,687,HOU
2/4/2001 11:10,-3,AUS,,341,LBB
3/11/2001 09:05,7,HOU,937,,MDW
1/24/2001 14:45,-1,RDU,,587,TPA
1/31/2001 10:00,-4,SJC,,1479,MCI
2/9/2001 14:05,48,ONT,389,,SMF
1/30/2001 09:35,-2,OAK,,371,SNA
3/3/2001 08:35,3,MCI,,451,IND
1/10/2001 22:15,17,HOU,,670,BNA
2/27/2001 14:55,-7,PBI,758,,BNA
2/13/2001 12:18,37,HRL,,276,HOU
1/26/2001 14:08,2,MCI,,1363,LAX
2/10/2001 20:09,73,HOU,,687,STL
1/1/2001 16:30,-10,PHX,,256,LAS
3/26/2001 06:39,-15,BWI,1246,,HOU
3/15/2001 19:50,10,DAL,,248,SAT
3/8/2001 16:20,5,LAS,,1624,SDF
3/20/2001 07:59,0,HRL,276,,HOU
2/21/2001 14:00,1,HOU,,239,DAL
3/8/2001 20:02,35,LAS,386,,SJC
2/26/2001 14:30,-1,HOU,239,,DAL
2/9/2001 07:50,-5,TPA,,174,PBI
1/2/2001 17:30,15,BWI,377,,MHT
1/17/2001 22:25,-4,ONT,389,,SMF
2/2/2001 17:20,0,SLC,,291,BOI
3/30/2001 12:30,6,PHX,256,,LAS
1/20/2001 11:45,27,PVD,,1073,MCO
3/31/2001 11:20,14,ELP,347,,PHX
3/7/2001 06:25,-5,LAX,373,,SMF
2/9/2001 15:20,-11,BWI,,1670,ABQ
1/27/2001 15:00,-3,DAL,437,,MSY
2/28/2001 07:10,-3,OKC,,419,HOU
2/19/2001 10:50,-12,ABQ,493,,SLC
2/25/2001 13:00,0,HOU,,239,DAL
1/10/2001 16:55,29,LAS,386,,SJC
1/29/2001 23:30,77,ELP,528,,AUS
1/11/2001 07:25,-8,BWI,,281,BUF
2/9/2001 06:30,-6,HOU,441,,MAF
1/31/2001 12:35,-5,DAL,189,,AUS
2/6/2001 05:30,-11,PHX,,370,LAX
1/5/2001 16:15,0,SMF,,397,LAS
2/7/2001 13:37,13,LAS,258,,SAN
1/25/2001 11:05,-16,AUS,,1342,BWI
3/8/2001 12:20,-1,TPA,,174,PBI
2/1/2001 06:10,0,SJC,,188,RNO
2/23/2001 23:04,74,LBB,,293,DAL
2/23/2001 18:58,33,TPA,,460,BHM
2/26/2001 17:10,-1,DAL,,237,TUL
3/5/2001 08:10,-2,LAS,197,,ONT
1/21/2001 17:20,-5,PHX,,1044,MCI
2/23/2001 07:10,-7,SMF,389,,ONT
2/1/2001 09:00,-2,LAX,370,,PHX
3/13/2001 08:40,-5,FLL,318,,JAX
3/14/2001 09:55,-5,OAK,,446,SAN
3/3/2001 07:30,3,HOU,303,,MSY
2/11/2001 21:00,32,JAX,,663,BWI
2/22/2001 11:50,-10,DAL,,181,OKC
1/6/2001 19:15,105,OAK,,446,SAN
1/11/2001 23:10,7,MDW,,251,STL
1/3/2001 10:55,10,MAF,796,,LAS
1/23/2001 21:05,-10,IAH,,217,DAL
3/16/2001 22:34,67,CLE,487,,STL
2/8/2001 20:27,12,OAK,,407,LAS
1/22/2001 11:55,-5,MDW,,997,TPA
1/2/2001 15:42,0,BWI,,220,ISP
2/1/2001 06:30,-4,AUS,189,,DAL
1/1/2001 08:00,-10,MCO,,989,MDW
1/17/2001 07:30,39,SAT,,248,DAL
3/8/2001 06:45,-6,MCO,,550,MSY
3/1/2001 07:20,-15,ONT,,325,PHX
3/31/2001 19:35,-15,LAS,,365,TUS
3/13/2001 10:50,12,ELP,,714,LAX
1/5/2001 18:15,-15,ALB,1073,,MCO
3/16/2001 07:05,-7,ELP,223,,ABQ
2/10/2001 12:30,-5,ISP,,1034,TPA
3/11/2001 11:40,-11,RDU,,443,BNA
3/31/2001 15:40,-10,OKC,,419,HOU
1/17/2001 16:30,0,RNO,180,,OAK
1/15/2001 10:30,-3,HOU,,239,DAL
2/27/2001 19:25,10,MCO,178,,FLL
3/15/2001 08:00,-10,BNA,,822,SAT
3/15/2001 08:35,-13,STL,,254,SDF
1/17/2001 11:35,39,OAK,,337,LAX
1/6/2001 13:46,5,BNA,588,,BWI
3/8/2001 07:25,-5,SJC,,308,LAX
1/5/2001 08:45,5,LAS,,1069,SAT
3/23/2001 17:45,0,MDW,251,,STL
2/2/2001 06:20,-10,SMF,389,,ONT
2/7/2001 17:37,65,IND,838,,TPA
3/3/2001 14:10,38,GEG,,224,SEA
1/7/2001 18:35,0,SAN,,417,SJC
3/15/2001 13:10,-5,HOU,,677,ELP
2/5/2001 09:45,8,SJC,,188,RNO
2/11/2001 15:25,52,BUR,369,,PHX
3/4/2001 09:59,10,SDF,,271,MDW
1/27/2001 09:05,-9,RNO,,444,PDX
3/7/2001 16:35,-3,FLL,,925,BWI
3/5/2001 14:20,-22,SJC,,621,PHX
1/28/2001 14:34,12,BHM,177,,BNA
1/18/2001 23:10,-10,MDW,,251,STL
1/7/2001 17:50,5,TPA,,197,FLL
2/20/2001 10:30,3,LAX,370,,PHX
3/13/2001 17:00,-10,HOU,,192,SAT
1/2/2001 10:35,-2,DAL,,296,LIT
3/19/2001 18:30,-8,DAL,,293,LBB
2/27/2001 08:35,-20,BWI,,611,MDW
2/23/2001 15:18,9,ONT,361,,OAK
1/31/2001 10:17,5,STL,237,,MCI
3/20/2001 06:40,-4,LAS,,197,ONT
1/27/2001 17:05,-16,MCO,,1142,MHT
3/24/2001 18:45,0,PHX,,1020,HOU
2/12/2001 18:30,-1,LBB,,293,DAL
3/3/2001 13:42,-5,LAS,1140,,MCI
1/3/2001 06:00,0,LAX,337,,OAK
3/2/2001 19:49,5,HOU,,1020,PHX
2/5/2001 13:05,14,STL,869,,TPA
1/29/2001 14:25,-14,ABQ,,677,LAX
2/3/2001 12:00,15,MSY,487,,TPA
2/9/2001 07:00,5,LAX,,337,OAK
1/12/2001 06:30,2,SAT,,192,HOU
3/24/2001 10:40,-1,SAN,,304,PHX
1/15/2001 17:00,-7,HOU,,677,ELP
1/10/2001 08:25,-4,DAL,,562,ELP
2/9/2001 09:35,0,BWI,,314,CLE
2/22/2001 16:30,2,AUS,,189,DAL
3/5/2001 18:10,-6,OAK,,588,SLC
3/2/2001 14:20,4,BDL,,283,BWI
1/23/2001 21:45,-2,SAN,417,,SJC
1/7/2001 08:20,-5,SAT,,248,DAL
1/26/2001 17:40,10,LAS,,1099,OMA
3/30/2001 20:55,-7,SEA,605,,SMF
3/22/2001 06:25,5,SAN,,480,SMF
3/30/2001 14:55,17,RDU,,587,TPA
1/4/2001 12:54,34,GEG,,279,PDX
2/21/2001 15:09,35,BHM,682,,BWI
2/12/2001 08:20,5,BOI,,335,RNO
3/9/2001 17:37,65,OAK,,446,SAN
2/28/2001 16:30,-8,BOI,,287,GEG
3/15/2001 16:35,26,OAK,337,,LAX
1/6/2001 18:20,21,PHX,,256,LAS
3/21/2001 17:30,-3,LAS,,256,PHX
1/14/2001 10:30,2,TUL,,237,DAL
1/16/2001 18:35,0,MCI,,1363,LAX
1/9/2001 17:05,-2,STL,1156,,SLC
1/16/2001 18:05,1,SJC,,308,LAX
1/31/2001 09:30,0,DAL,,239,HOU
3/1/2001 09:40,-7,MDW,307,,CLE
2/1/2001 11:53,17,HRL,,276,HOU
1/8/2001 17:15,-8,DAL,,239,HOU
1/9/2001 12:35,0,MDW,395,,BNA
3/13/2001 22:10,86,SEA,,605,SMF
3/16/2001 19:19,35,BNA,670,,HOU
1/1/2001 12:55,5,BNA,1751,,ONT
3/26/2001 11:15,-5,ELP,677,,HOU
2/13/2001 18:55,14,STL,296,,LIT
1/31/2001 16:38,3,HOU,,937,MDW
1/23/2001 10:05,-7,DAL,181,,OKC
2/7/2001 18:30,-5,LBB,,293,DAL
3/31/2001 11:45,-18,MSY,,1671,LAX
2/14/2001 16:38,46,PHX,,1262,STL
3/14/2001 09:30,7,MSY,513,,JAX
1/17/2001 10:59,4,OKC,181,,DAL
1/14/2001 13:10,43,BNA,,395,MDW
3/23/2001 15:05,3,SNA,342,,SJC
3/20/2001 07:10,-3,LAS,866,,SEA
2/26/2001 06:00,2,SNA,371,,OAK
2/23/2001 09:35,3,OAK,325,,BUR
2/7/2001 10:00,10,PHX,507,,SLC
2/16/2001 16:06,184,MCO,,478,BHM
2/25/2001 09:00,-5,LAS,,520,BOI
3/3/2001 07:00,0,LAS,407,,OAK
1/14/2001 09:25,-2,BDL,,283,BWI
3/3/2001 18:25,-5,OAK,,371,SNA
1/15/2001 07:07,10,LAS,256,,PHX
1/28/2001 20:55,2,BNA,,491,MCI
1/29/2001 11:45,-4,ISP,108,,PVD
2/22/2001 08:30,-5,TUL,453,,HOU
1/16/2001 17:40,-2,TPA,,487,MSY
3/19/2001 19:45,-5,BWI,,314,CLE
3/7/2001 06:30,-3,ONT,,361,OAK
2/4/2001 08:20,-15,SJC,,386,LAS
1/27/2001 13:30,-4,SNA,371,,OAK
2/14/2001 10:15,-5,SAT,1040,,MCO
3/1/2001 18:07,11,SDF,,271,MDW
1/16/2001 12:00,19,SJC,,417,SAN
3/30/2001 10:40,-1,STL,,440,DTW
1/8/2001 21:45,-7,HRL,,276,HOU
3/21/2001 17:00,32,PHX,325,,ONT
3/4/2001 12:00,-10,GEG,224,,SEA
1/23/2001 10:20,-4,MCO,1552,,ABQ
3/5/2001 08:45,0,LBB,293,,DAL
1/9/2001 11:00,-6,HOU,,393,LIT
2/14/2001 13:05,-14,LAX,,590,SLC
2/16/2001 06:00,3,HOU,303,,MSY
2/17/2001 17:10,15,LAX,,236,LAS
2/11/2001 10:40,-2,PVD,,108,ISP
1/19/2001 20:45,-1,HOU,148,,AUS
3/27/2001 15:20,-10,STL,254,,SDF
3/2/2001 18:22,0,BWI,314,,CLE
2/15/2001 06:34,31,BWI,,314,CLE
1/10/2001 12:05,118,LAX,,337,OAK
2/9/2001 11:15,-9,ALB,1073,,MCO
1/11/2001 11:40,12,MDW,,251,STL
3/31/2001 15:50,-5,MAF,,319,DAL
1/27/2001 20:00,81,PHX,,651,SFO
1/14/2001 14:48,50,LAX,,337,OAK
1/18/2001 08:30,-10,BWI,255,,RDU
1/14/2001 12:20,0,BWI,,611,MDW
2/19/2001 09:30,-1,MSY,513,,JAX
2/15/2001 09:40,3,BOI,,520,LAS
2/18/2001 11:45,-8,BNA,,670,HOU
3/11/2001 11:06,-5,LAS,,866,SEA
3/20/2001 10:40,-2,DAL,,189,AUS
3/2/2001 07:30,0,MSY,,673,FLL
2/11/2001 15:45,4,BWI,,328,PVD
1/24/2001 16:32,14,OKC,833,,PHX
2/17/2001 16:10,3,LAS,256,,PHX
1/31/2001 11:30,4,MDW,271,,SDF
1/29/2001 19:45,-10,MDW,1166,,FLL
2/11/2001 21:35,-2,BWI,,314,CLE
1/17/2001 09:05,-8,RNO,,444,PDX
1/14/2001 07:00,-5,MHT,,377,BWI
3/29/2001 20:30,0,LAX,,373,SMF
1/22/2001 07:40,-8,MSY,,303,HOU
3/3/2001 15:20,23,PDX,,279,GEG
2/23/2001 08:35,2,BWI,,888,JAN
2/25/2001 08:10,0,ONT,,389,SMF
3/29/2001 17:05,-23,PHX,2277,,PVD
1/21/2001 09:30,-21,ABQ,,934,STL
3/14/2001 13:00,24,DAL,,189,AUS
3/6/2001 10:20,-15,BWI,,377,MHT
3/23/2001 15:05,20,IND,,229,STL
3/4/2001 14:55,0,MDW,,405,MCI
2/12/2001 17:35,0,JAX,,318,FLL
3/12/2001 19:10,-3,LAX,,390,RNO
1/4/2001 05:30,7,PHX,370,,LAX
1/26/2001 19:38,110,LAX,308,,SJC
1/9/2001 09:30,-3,CLE,,307,MDW
2/25/2001 16:00,30,MSY,,321,BHM
1/4/2001 15:09,-2,AUS,148,,HOU
1/26/2001 22:12,65,RNO,,188,SJC
1/19/2001 05:40,-9,SMF,,389,ONT
2/6/2001 17:40,14,BOI,,520,LAS
1/1/2001 12:55,-1,SAN,447,,SFO
1/7/2001 07:35,-2,BHM,,177,BNA
1/11/2001 08:15,-2,MAF,319,,DAL
2/15/2001 09:42,95,HOU,687,,STL
2/17/2001 16:50,-8,MDW,,632,RDU
2/17/2001 12:35,-7,IND,,229,STL
1/18/2001 11:45,0,SAT,,843,PHX
2/9/2001 10:50,17,LAS,1588,,BNA
2/2/2001 17:55,43,TPA,842,,BWI
3/17/2001 20:15,-3,DAL,,248,SAT
1/30/2001 14:35,25,PHX,1448,,BNA
2/1/2001 13:15,-8,BWI,,288,ALB
1/17/2001 15:40,-4,DTW,229,,MDW
3/17/2001 11:50,-4,TPA,,180,JAX
1/15/2001 08:12,5,MCO,972,,ISP
2/23/2001 06:30,-11,BUR,,223,LAS
1/28/2001 14:15,-5,DTW,,457,BNA
1/10/2001 17:51,32,SJC,342,,SNA
3/26/2001 17:35,-3,MAF,,319,DAL
3/8/2001 14:40,3,BWI,,1246,HOU
3/23/2001 09:40,28,HOU,,276,HRL
1/26/2001 19:44,-6,MDW,1444,,PHX
3/23/2001 22:17,35,SMF,,373,LAX
2/10/2001 17:30,-3,BHM,,682,BWI
3/10/2001 21:00,0,PDX,569,,SJC
3/22/2001 10:10,-5,ONT,361,,OAK
2/19/2001 20:58,6,FLL,,318,JAX
1/20/2001 16:35,-5,MCI,405,,MDW
3/15/2001 07:30,-3,HOU,,192,SAT
1/20/2001 18:00,0,HOU,303,,MSY
3/27/2001 21:47,5,BUR,,369,PHX
1/28/2001 17:50,-11,FLL,,673,MSY
2/5/2001 10:30,-5,OAK,361,,ONT
2/19/2001 18:35,-5,LAS,,256,PHX
1/1/2001 13:08,9,PHX,,370,LAX
1/7/2001 14:20,4,OAK,,407,LAS
1/8/2001 10:45,33,LAX,,677,ABQ
2/19/2001 17:23,10,BNA,484,,JAX
1/16/2001 14:15,-7,DTW,457,,BNA
2/18/2001 09:30,10,SAN,446,,OAK
1/3/2001 08:20,-10,BNA,,588,BWI
1/27/2001 11:10,23,LAS,,256,PHX
3/18/2001 11:30,-1,MDW,,271,SDF
2/26/2001 17:53,9,MCO,,587,JAN
2/1/2001 12:40,-10,MCO,,1072,MCI
1/9/2001 08:05,14,BWI,,220,ISP
1/30/2001 16:45,-9,SAT,,1210,LAX
1/22/2001 17:10,-2,CLE,,307,MDW
2/28/2001 14:08,9,MCO,,534,RDU
2/2/2001 12:10,-2,BUR,325,,OAK
3/7/2001 14:20,12,BDL,,283,BWI
1/23/2001 20:20,-5,PHX,1044,,MCI
1/18/2001 06:30,2,PHX,,304,SAN
1/26/2001 14:54,72,LAX,,373,SMF
3/11/2001 22:04,50,LAS,,256,PHX
2/23/2001 15:20,9,STL,,254,SDF
3/9/2001 07:15,0,LAS,386,,SJC
2/25/2001 10:25,3,SMF,480,,SAN
2/12/2001 07:10,-6,SMF,,389,ONT
3/22/2001 07:25,-15,STL,,229,IND
2/6/2001 21:35,-4,ONT,,389,SMF
3/20/2001 20:50,-7,SAT,,248,DAL
2/2/2001 19:45,-5,BUR,,358,SMF
2/1/2001 07:00,2,ELP,347,,PHX
3/13/2001 12:20,2,LAS,,236,LAX
1/13/2001 07:00,-8,LAX,,337,OAK
3/28/2001 21:10,0,OAK,,371,SNA
1/6/2001 15:55,3,LAS,223,,BUR
1/9/2001 16:10,57,LAS,,487,ABQ
2/22/2001 19:46,17,ELP,,496,SAT
1/29/2001 07:00,-5,AUS,148,,HOU
1/20/2001 16:04,30,AUS,,993,MCO
3/13/2001 06:45,-2,FLL,,178,MCO
1/11/2001 06:45,3,CLE,314,,BWI
2/5/2001 19:55,-9,MSY,,437,DAL
1/13/2001 14:38,44,OMA,1037,,PHX
1/13/2001 13:35,0,OAK,325,,BUR
2/16/2001 08:00,-1,ABQ,,289,LBB
1/21/2001 18:30,-8,TUL,237,,DAL
1/21/2001 15:42,8,PHX,,256,LAS
2/16/2001 17:43,79,ONT,389,,SMF
1/19/2001 07:35,12,MCO,,1073,PVD
3/29/2001 08:30,12,BUR,,223,LAS
1/1/2001 11:42,-8,OAK,,671,SEA
3/10/2001 10:55,-3,SAT,248,,DAL
2/5/2001 15:20,-2,STL,,254,SDF
1/9/2001 11:10,-6,MDW,,611,BWI
1/21/2001 19:30,54,HOU,,670,BNA
1/24/2001 15:47,81,TUL,,223,MCI
1/24/2001 20:35,14,MDW,,229,DTW
3/19/2001 09:00,-6,ELP,246,,MAF
3/4/2001 16:03,54,DAL,,293,LBB
3/16/2001 14:00,16,LAS,1140,,MCI
2/25/2001 06:45,-3,FLL,178,,MCO
2/12/2001 11:20,12,LAX,1363,,MCI
3/25/2001 18:40,-1,PDX,543,,OAK
2/21/2001 06:25,-14,SEA,,689,SLC
